Code national BSS	Code côte chronique	Côte chronique définie pour le point d'eau	Date de la mesure	Profondeur relative/repère de mesure	Côte NGF	Code continuité	Continuité	Code mode obtention	Mode obtention	Code qualification	Qualification de la mesure	Code statut de la mesure	Statut de la mesure	Code nature de la mesure	Nature de la mesure	Profondeur début site de mesure	Profondeur fin site de mesure	X_WGS84	Y_WGS84	Producteur de données
10962X0075/PZ	2	Profondeur relative	24/06/2018 22:00	12.54	133.21	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/06/2018 23:00	12.49	133.26	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/06/2018 02:00	12.47	133.28	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/06/2018 00:00	12.52	133.23	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/06/2018 00:00	12.6	133.15	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/06/2018 13:00	12.54	133.21	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/06/2018 00:00	12.57	133.18	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/07/2018 02:00	12.57	133.18	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/07/2018 23:00	11.8	133.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/07/2018 23:00	11.09	134.66	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/07/2018 23:00	10.39	135.36	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/07/2018 23:00	9.32	136.43	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/07/2018 19:00	9.04	136.71	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/07/2018 00:00	9.04	136.71	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/07/2018 00:00	9.22	136.53	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/07/2018 13:00	9.2	136.55	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/07/2018 00:00	9.28	136.47	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/07/2018 00:00	9.57	136.18	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/07/2018 00:00	9.81	135.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/07/2018 00:00	10.01	135.74	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/07/2018 15:00	9.33	136.42	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/07/2018 00:00	9.36	136.39	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/07/2018 00:00	9.79	135.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/07/2018 21:00	9.8	135.95	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/07/2018 00:00	9.81	135.94	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/07/2018 00:00	10	135.75	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/07/2018 18:00	9.89	135.86	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/07/2018 00:00	9.94	135.81	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/07/2018 00:00	10.65	135.1	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/07/2018 00:00	11.09	134.66	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/07/2018 00:00	11.38	134.37	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/07/2018 00:00	11.7	134.05	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/07/2018 04:00	11.86	133.89	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/07/2018 00:00	11.88	133.87	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/07/2018 00:00	11.98	133.77	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/07/2018 00:00	12.1	133.65	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/07/2018 23:00	12.12	133.63	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/07/2018 00:00	12.12	133.63	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/08/2018 23:00	11.76	133.99	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/08/2018 23:00	11.43	134.32	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/08/2018 23:00	11.19	134.56	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/08/2018 01:00	11.18	134.57	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	05/08/2018 23:00	11.1	134.65	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	06/08/2018 16:00	11.03	134.72	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	07/08/2018 00:00	11.06	134.69	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	08/08/2018 19:00	10.15	135.6	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	09/08/2018 00:00	10.15	135.6	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	10/08/2018 17:00	9.24	136.51	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	11/08/2018 00:00	9.28	136.47	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	12/08/2018 00:00	9.59	136.16	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	13/08/2018 00:00	9.84	135.91	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	14/08/2018 00:00	10.36	135.39	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	15/08/2018 00:00	10.96	134.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	16/08/2018 00:00	11.2	134.55	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	17/08/2018 00:00	11.4	134.35	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	18/08/2018 00:00	11.65	134.1	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	19/08/2018 00:00	11.99	133.76	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	20/08/2018 23:00	11.75	134	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	21/08/2018 12:00	11.72	134.03	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	22/08/2018 00:00	11.79	133.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	23/08/2018 00:00	11.97	133.78	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	24/08/2018 15:00	11.93	133.82	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	25/08/2018 00:00	11.96	133.79	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	26/08/2018 23:00	11.79	133.96	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	27/08/2018 12:00	11.74	134.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	28/08/2018 00:00	11.78	133.97	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	29/08/2018 23:00	11.74	134.01	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	30/08/2018 23:00	9.52	136.23	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	31/08/2018 00:00	9.52	136.23	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	01/09/2018 00:00	9.82	135.93	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	02/09/2018 00:00	10.63	135.12	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	03/09/2018 00:00	11.14	134.61	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
10962X0075/PZ	2	Profondeur relative	04/09/2018 00:00	11.6	134.15	2	Point courant	1	Valeur mesurée	4	Non qualifié	1	Brute	N	Naturel			2.681799847	42.65957309	Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon
