Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
10906X0038/C2-2|2|Profondeur relative|26/06/2000 00:00:00|5.49|101.58|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|27/06/2000 00:00:00|5.46|101.61|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|28/06/2000 00:00:00|5.44|101.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|29/06/2000 00:00:00|5.44|101.63|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|30/06/2000 00:00:00|5.40|101.67|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|01/07/2000 00:00:00|5.37|101.70|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|02/07/2000 00:00:00|5.35|101.72|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|03/07/2000 00:00:00|5.31|101.76|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|04/07/2000 00:00:00|5.29|101.78|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|05/07/2000 00:00:00|5.28|101.79|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|06/07/2000 00:00:00|5.27|101.80|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|07/07/2000 00:00:00|5.27|101.80|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|08/07/2000 00:00:00|5.25|101.82|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|09/07/2000 00:00:00|5.22|101.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|10/07/2000 00:00:00|5.19|101.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|11/07/2000 00:00:00|5.19|101.88|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|12/07/2000 00:00:00|5.16|101.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|13/07/2000 00:00:00|5.13|101.94|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
